title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
Mama Corleones Sausage And Peppers,0.15983077883720398,0.8224671483039856,0.0,0.0,0.0,0.0
Mamas Best Broiled Tomato Sandwich,0.0,0.9632246494293213,0.0,0.0,0.0,0.0
Manhattan Filet With Pan Sauce Bordelaise,0.0,0.0,0.0,0.9698742032051086,0.0,0.0
Manicotti,0.9698734283447266,0.0,0.0,0.0,0.0,0.0
Manicotti Alla Romana,0.8170421719551086,0.1673276722431183,0.0,0.0,0.0,0.0
Maple Baked Pork Loin Roast,0.0,0.0,0.0,0.8369095921516418,0.0,0.13367195427417755
Maple Brined Pork Loin,0.0,0.0,0.0,0.9788070321083069,0.0,0.0
Maple Glazed Ribs,0.0,0.0,0.0,0.0,0.0,0.9657496213912964
Maple Roast Turkey And Gravy,0.0,0.0,0.0,0.9796708822250366,0.0,0.0
Maple Salmon,0.010418436489999294,0.010419744998216629,0.010418666526675224,0.06500629335641861,0.01041746698319912,0.8933194279670715
Margarita Grilled Shrimp,0.0,0.4578159749507904,0.0,0.5180808901786804,0.0,0.0
Maries Easy Slow Cooker Pot Roast,0.0,0.0,0.0,0.5252458453178406,0.437010258436203,0.0
Marinated Flank Steak,0.0,0.0,0.0,0.0,0.0,0.9731137752532959
Marinated Grilled Shrimp,0.0,0.9679415822029114,0.0,0.0,0.0,0.0
Marinated Pork Tenderloin,0.0,0.0,0.0,0.25379619002342224,0.0,0.7167856693267822
Marinated Tuna Steak,0.0,0.7627397179603577,0.0,0.0,0.0,0.2116153985261917
Marinated Turkey Breast,0.0,0.24962852895259857,0.0,0.06970200687646866,0.0,0.6601172685623169
Marrakesh Vegetable Curry,0.0,0.5040404796600342,0.0,0.48288241028785706,0.0,0.0
Marsala Marinated Skirt Steak,0.0,0.0,0.0,0.4326505959033966,0.0,0.5379277467727661
Marys Meatloaf,0.0,0.0,0.1795857697725296,0.0,0.0,0.7963135242462158
Meat Pie Tourtiere,0.0,0.0,0.0,0.40976548194885254,0.5675007700920105,0.0
Meatball Nirvana,0.0,0.24032357335090637,0.7434110641479492,0.0,0.0,0.0
Meatball Sandwich,0.9778692722320557,0.0,0.0,0.0,0.0,0.0
Meatball Stuffed Garlic Bread Sliders,0.0,0.24587082862854004,0.7401394248008728,0.0,0.0,0.0
Mediterranean Pasta,0.2731250524520874,0.7027711868286133,0.0,0.0,0.0,0.0
Melt In Your Mouth Broiled Salmon,0.0,0.8071717023849487,0.0,0.0,0.0,0.17009638249874115
Melt In Your Mouth Meat Loaf,0.0,0.0,0.4007560908794403,0.0,0.0,0.5735942125320435
Men Love This Steak,0.0,0.0,0.4348657727241516,0.0,0.0,0.5436230897903442
Mexican Rice,0.0,0.0,0.3008776307106018,0.2703571915626526,0.0,0.4189588129520416
Midwest Salisbury Steak,0.0,0.0,0.981198787689209,0.0,0.0,0.0
Million Dollar Spaghetti,0.46383821964263916,0.0,0.5120632648468018,0.0,0.0,0.0
Mimis Slumgullion,0.0,0.0,0.0,0.9679393172264099,0.0,0.0
Mini Meatloaves,0.0,0.0,0.5448111295700073,0.0,0.0,0.4207000434398651
Mint Crusted Rack Of Lamb,0.0,0.34547939896583557,0.0,0.6426127552986145,0.0,0.0
Miso Braised Beef With King Mushrooms,0.0,0.0,0.0,0.7219133973121643,0.0,0.2658134400844574
Miso Glazed Skirt Steak,0.0,0.0,0.0,0.0,0.0,0.9679418206214905
Miso Maple Glazed Salmon,0.0,0.0,0.0,0.0,0.0,0.9679406881332397
Mississippi Beef Short Ribs,0.0,0.0,0.336673378944397,0.6134509444236755,0.0,0.04189513251185417
Mississippi Pot Roast,0.0,0.0,0.9731104969978333,0.0,0.0,0.0
Mississippi Roast   Slow Cooker Pepperoncini Pot Roast,0.010417735204100609,0.010418122634291649,0.9479087591171265,0.010419141501188278,0.010418063029646873,0.010418195277452469
Molasses Brined Pork Chops,0.0,0.0,0.0,0.9568853378295898,0.0,0.0
Moms Stovetop Pork Ribs,0.0,0.0,0.0,0.7428232431411743,0.0,0.22977368533611298
Moms Sushi Rice,0.0,0.0,0.0,0.0,0.0,0.9568834900856018
Mongolian Beef And Spring Onions,0.0,0.0,0.0,0.0,0.0,0.977871835231781
Moroccan Spiced Pork Roast,0.0,0.0,0.0,0.9882598519325256,0.0,0.0
Mostaccioli With Spinach And Feta,0.40509578585624695,0.5675033330917358,0.0,0.0,0.0,0.0
Mozzarella Stuffed Pesto Turkey Meatballs,0.383600115776062,0.3635138273239136,0.23960913717746735,0.0,0.0,0.0
Mushroom Meatloaf,0.010418888181447983,0.010418877936899662,0.8132903575897217,0.01041952520608902,0.010417716577649117,0.14503467082977295
Mushroom Pie,0.0,0.0,0.9679355025291443,0.0,0.0,0.0
Mushroom Risotto,0.0,0.4524914026260376,0.46391934156417847,0.06745454668998718,0.0,0.0
New Orleans Barbeque Shrimp,0.0,0.26603126525878906,0.0,0.45141783356666565,0.0,0.26724129915237427
New Years Good Luck Pasta Fazool,0.0,0.7732736468315125,0.0,0.21320895850658417,0.0,0.0
No Cream Pasta Primavera,0.0,0.9870416522026062,0.0,0.0,0.0,0.0
No Noodle Zucchini Lasagna,0.6379005908966064,0.3320203125476837,0.0,0.0,0.0,0.020272744819521904
North Carolina Style Pulled Pork,0.0,0.0,0.0,0.0,0.0,0.9870436191558838
Oaxacan Tacos,0.0,0.0,0.0,0.9698724746704102,0.0,0.0
Oklahoma Brisket,0.0,0.0,0.0,0.0,0.0,0.9731133580207825
Old Fashioned Mac And Cheese,0.0,0.0,0.9679407477378845,0.0,0.0,0.0
Olive Oil Poached Tuna ,0.0,0.9679421782493591,0.0,0.0,0.0,0.0
One Pan Orecchiette Pasta,0.0,0.9715829491615295,0.0,0.0,0.0,0.0
One Skillet Mexican Quinoa,0.0,0.3894772529602051,0.0,0.5960260629653931,0.0,0.0
Orange And Milk Braised Pork Carnitas,0.0,0.0,0.09593915939331055,0.8766578435897827,0.0,0.0
Oregon Salmon Patties,0.011631364934146404,0.01163261104375124,0.547455370426178,0.011632757261395454,0.011631862260401249,0.4060159921646118
Original Homemade Italian Beef,0.010418805293738842,0.01041818130761385,0.9479073286056519,0.010418776422739029,0.010417962446808815,0.010418964549899101
Oven Baked Bbq Ribs,0.0,0.0,0.0,0.0,0.0,0.9657496213912964
Oven Pot Roast,0.0,0.0,0.9657453894615173,0.0,0.0,0.0
Oven Roasted Turkey Breast,0.0,0.3568234145641327,0.2679964303970337,0.36504220962524414,0.0,0.0
Oxtail Ragu,0.0,0.4816710650920868,0.0,0.5064199566841125,0.0,0.0
Pams Bierocks,0.0,0.0,0.971584141254425,0.0,0.0,0.0
Pan Fried Halibut Steak With Light Green Sauce,0.0,0.8613113164901733,0.11304260790348053,0.0,0.0,0.0
Pan Roasted 5 Spice Pork Loin,0.0,0.0,0.0,0.0,0.0,0.9811984300613403
Pan Seared Salmon I,0.011628844775259495,0.9418525099754333,0.011629467830061913,0.01163105946034193,0.011628289707005024,0.011629813350737095
Parmesan Crusted Pork Chops,0.9341862797737122,0.013161157257854939,0.013164406642317772,0.013164357282221317,0.013160781003534794,0.013163018971681595
Parmesan Crusted Tilapia Fillets,0.0,0.9528192281723022,0.0,0.0,0.0,0.0
Parmesan Sage Pork Chops,0.0,0.3103012144565582,0.41467148065567017,0.257977157831192,0.0,0.0
Pasta Primavera With Italian Turkey Sausage,0.31040486693382263,0.6760773062705994,0.0,0.0,0.0,0.0
Pasties Ii,0.0,0.0,0.0,0.33366313576698303,0.6406879425048828,0.0
Pattis Mussels A La Mariniere,0.0,0.9731115102767944,0.0,0.0,0.0,0.0
Penang Pork Satay,0.0,0.0,0.0,0.0,0.0,0.9870438575744629
Penne A La Vodka Ii,0.0,0.9603115916252136,0.0,0.0,0.0,0.0
Penne And Vodka Sauce,0.2443898469209671,0.7261919975280762,0.0,0.0,0.0,0.0
Penne Pasta With Peas And Prosciutto,0.0,0.9788075089454651,0.0,0.0,0.0,0.0
Penne Russo A La Vodka,0.0,0.971585214138031,0.0,0.0,0.0,0.0
Penne With Spicy Vodka Tomato Cream Sauce,0.0,0.9768486618995667,0.0,0.0,0.0,0.0
Pennsylvania Coal Region Barbecue,0.0,0.0,0.0,0.0,0.0,0.9603115916252136
Peposa Dellimpruneta Tuscan Black Pepper Beef,0.0,0.0,0.0,0.978806734085083,0.0,0.0
Pepper Honey Cedar Plank Salmon,0.0,0.1666368842124939,0.0,0.0,0.0,0.818322479724884
Peppercorn Roast Beef ,0.0,0.0,0.0,0.982512891292572,0.0,0.0
Peppered Shrimp Alfredo,0.1245933547616005,0.8603658676147461,0.0,0.0,0.0,0.0
Pepperoncini Beef,0.0,0.0,0.9528183341026306,0.0,0.0,0.0
Perfect Ten Baked Cod,0.0,0.4904477298259735,0.0,0.0,0.0,0.48544615507125854
Personal Portobello Pizza,0.9603078365325928,0.0,0.0,0.0,0.0,0.0
Pesto Pizza,0.6609835624694824,0.3149121105670929,0.0,0.0,0.0,0.0
Pesto Turkey Burgers,0.947904109954834,0.01041943859308958,0.010419739410281181,0.01042011845856905,0.010417978279292583,0.01041864138096571
Philly Cheesesteak Sandwich With Garlic Mayo,0.13774177432060242,0.0,0.31418177485466003,0.5347980260848999,0.0,0.0
Pigs In A Blanket,0.9242218136787415,0.01515495590865612,0.015157380141317844,0.015154685825109482,0.015156530775129795,0.015154638327658176
Pineapple Grilled Pork Chops,0.0,0.0,0.0,0.0,0.0,0.9632296562194824
Pineapple Pulled Pork Al Pastor,0.0,0.0,0.0,0.3249380588531494,0.0,0.6644213795661926
Pistachio Crusted Rack Of Lamb,0.0,0.0,0.0,0.9768449664115906,0.0,0.0
Pizza On The Grill I,0.4253610670566559,0.5590087175369263,0.0,0.0,0.0,0.0
Pizza With Ham Asparagus And Ricotta,0.19529348611831665,0.5863272547721863,0.20970670878887177,0.0,0.0,0.0
Pizza Without The Red Sauce,0.9788058996200562,0.0,0.0,0.0,0.0,0.0
Polish Noodles Cottage Cheese And Noodles,0.17122229933738708,0.0,0.7970221042633057,0.0,0.0,0.0
Pork Apple Burgers,0.0,0.0,0.0,0.0,0.0,0.960302472114563
Pork Butt Roast With Vegetables,0.0,0.0,0.0,0.9632264971733093,0.0,0.0
Pork Carnitas,0.0,0.0,0.0,0.969873309135437,0.0,0.0
Pork Chops In Garlic Mushroom Sauce,0.0,0.0,0.0,0.9632286429405212,0.0,0.0
Pork Chops Italiano,0.0,0.672816276550293,0.0,0.30947956442832947,0.0,0.0
Pork Chops With Apple Cider Glaze,0.0,0.07435297220945358,0.0,0.9041382670402527,0.0,0.0
Pork Chops With Fresh Tomato Onion Garlic And Feta,0.0,0.6435874700546265,0.0,0.3387080729007721,0.0,0.0
Pork Chops With Raspberry Sauce,0.0,0.0,0.0,0.9744835495948792,0.0,0.0
Pork Dumplings,0.0,0.0,0.0,0.0,0.0,0.9698729515075684
Pork Marsala,0.0,0.0,0.0,0.9698724746704102,0.0,0.0
Pork Medallions With Balsamic Vinegar And Capers,0.0,0.31139105558395386,0.0,0.6645091772079468,0.0,0.0
Pork Roast With Sauerkraut And Kielbasa,0.0,0.0,0.0,0.9568860530853271,0.0,0.0
Pork Tenderloin Diablo,0.0,0.0,0.0,0.9768455028533936,0.0,0.0
Portobello Mushroom Burgers,0.19324107468128204,0.7793556451797485,0.0,0.0,0.0,0.0
Portobello Sandwiches,0.0,0.971582293510437,0.0,0.0,0.0,0.0
Pot Roast In Foil,0.010419567115604877,0.01041871402412653,0.01042112335562706,0.01041839923709631,0.9479037523269653,0.010418452322483063
Prime Rib,0.010417643934488297,0.010418218560516834,0.010418100282549858,0.9479096531867981,0.010417371056973934,0.010419007390737534
Prize Winning Baby Back Ribs,0.0,0.0,0.0,0.0,0.0,0.9568899273872375
Prune And Olive Chicken,0.0,0.8223134875297546,0.0,0.0,0.0,0.16073393821716309
Puff Pastry Salmon,0.30564895272254944,0.0,0.0,0.547090470790863,0.12139060348272324,0.0
Puttanesca I,0.0,0.9698740839958191,0.0,0.0,0.0,0.0
Quiche,0.0,0.0,0.7412874698638916,0.0,0.23460832238197327,0.0
Quiche Lorraine Ii,0.0,0.0,0.530776858329773,0.0,0.43747109174728394,0.0
Quiche Supreme,0.0,0.0,0.829742968082428,0.0,0.07191050797700882,0.08614731580018997
Quick And Easy Paella ,0.0,0.9851152300834656,0.0,0.0,0.0,0.0
Quick Fish Tacos,0.0,0.0,0.16166025400161743,0.8198163509368896,0.0,0.0
Quick Savory Cranberry Glazed Pork Loin Roast,0.0,0.0,0.0,0.9744834899902344,0.0,0.0
Rack Of Lamb With Blueberry Sauce,0.0,0.0,0.0,0.9796710014343262,0.0,0.0
Real Chiles Rellenos,0.04445914551615715,0.0,0.8030010461807251,0.14610013365745544,0.0,0.0
Red Curry Flank Steak ,0.0,0.0,0.0,0.0,0.0,0.9715819358825684
Red Lentil Curry,0.0,0.0,0.0,0.0,0.0,0.9757223725318909
Red Pepper Scallops On Potato Pancakes ,0.0,0.7299379110336304,0.24964842200279236,0.0,0.0,0.0
Rempel Family Meatloaf,0.0,0.0,0.4867455065250397,0.0,0.0,0.4815017879009247
Reuben Sandwich,0.0,0.0,0.45432281494140625,0.0,0.5111871361732483,0.0
Reuben Sandwich Ii,0.0,0.0,0.46491873264312744,0.0,0.5033286809921265,0.0
Rib Eye Steaks With A Soy And Ginger Marinade,0.0,0.0,0.0,0.0,0.0,0.973113477230072
Rich And Creamy Beef Stroganoff,0.0,0.39412641525268555,0.5936006307601929,0.0,0.0,0.0
Rigatoni Al Segreto Rigatoni With Secret Sauce,0.0,0.9804630279541016,0.0,0.0,0.0,0.0
Rigatoni Alla Genovese,0.0,0.47003209590911865,0.0,0.5164502263069153,0.0,0.0
Ritas Sweet Holiday Baked Ham,0.0,0.0,0.0,0.0,0.0,0.9731044173240662
Roast Beef Tenderloin,0.0,0.0,0.0,0.9831035137176514,0.0,0.0
Roast Leg Of Lamb With Rosemary,0.0,0.0,0.0,0.9632290601730347,0.0,0.0
Roast Peruvian Turkey ,0.0,0.0,0.0,0.9866988658905029,0.0,0.0
Roast Pork With Blueberry Port Sauce,0.0,0.0,0.0,0.9744853973388672,0.0,0.0
Roast Pork With Maple And Mustard Glaze,0.0,0.0,0.0,0.5557518005371094,0.0,0.4168471395969391
Roast Quail With Cured Lemon ,0.0,0.9715834259986877,0.0,0.0,0.0,0.0
Roasted Butternut Squash And Garlic Lasagna,0.30956777930259705,0.0,0.47144991159439087,0.2044147551059723,0.0,0.0
Roasted Cauliflower Steaks,0.0,0.9698721170425415,0.0,0.0,0.0,0.0
Roasted Cherry Tomatoes With Angel Hair,0.0,0.9744840264320374,0.0,0.0,0.0,0.0
Roasted Lamb Breast,0.0,0.8680542707443237,0.0,0.1188713014125824,0.0,0.0
Roasted Pork Tenderloin With Fresh Plum Sauce ,0.0,0.0,0.0,0.9744830131530762,0.0,0.0
Roasted Rack Of Lamb,0.0,0.0,0.0,0.9744842052459717,0.0,0.0
Rocks T Bone Steaks,0.0,0.0,0.0,0.9679423570632935,0.0,0.0
Rolled Dumplings,0.011629338376224041,0.011630858294665813,0.9418444037437439,0.011633692309260368,0.01163092814385891,0.011630780063569546
Rolled Flank Steak,0.2770928740501404,0.38483926653862,0.0,0.0,0.0,0.32350069284439087
Roman Style Gnocchi,0.0,0.0,0.9715834856033325,0.0,0.0,0.0
Ronaldos Beef Carnitas,0.0,0.0,0.0,0.9528208374977112,0.0,0.0
Root Beer And Sesame Glazed Ribs,0.0,0.0,0.0,0.0,0.0,0.983104944229126
Ropa Vieja Cuban Beef,0.0,0.8330269455909729,0.0,0.11945660412311554,0.0,0.039939384907484055
Rosemary Braised Lamb Shanks,0.0,0.3236774504184723,0.0,0.6577959656715393,0.0,0.0
Rosemary Roasted Turkey,0.0,0.956886887550354,0.0,0.0,0.0,0.0
Salisbury Steak With Mushrooms,0.0,0.0,0.9632277488708496,0.0,0.0,0.0
Salmon Patties I,0.015155807137489319,0.5614638924598694,0.3779149651527405,0.01515628769993782,0.015153291635215282,0.015155795961618423
Salmon With Brown Sugar Glaze,0.010417545214295387,0.010418863035738468,0.010418344289064407,0.010420764796435833,0.010417207144200802,0.9479072690010071
Salmon With Dill,0.010417856276035309,0.010419375263154507,0.010419169440865517,0.9479060173034668,0.01041768305003643,0.010419856756925583
Salmon With Lemon And Dill,0.0,0.0988815575838089,0.0,0.8666298985481262,0.0,0.0
Salmon With Tomatoes,0.0,0.8981722593307495,0.0,0.0,0.0,0.0848739892244339
Salt Crusted Beef Tenderloin,0.0,0.0,0.0,0.9603033661842346,0.0,0.0
Samosadilla Samosa Quesadilla,0.0,0.0,0.0,0.9885293245315552,0.0,0.0
Santa Maria Grilled Tri Tip Beef ,0.0,0.0,0.0,0.9778723120689392,0.0,0.0
Sarges Ez Pulled Pork Bbq,0.010418850928544998,0.010418864898383617,0.010419970378279686,0.9479031562805176,0.010419205762445927,0.010419917292892933
Sauce Rosee,0.0,0.9818761944770813,0.0,0.0,0.0,0.0
Sausage And Bow Tie Pasta Florentine,0.7115092873573303,0.26575636863708496,0.0,0.0,0.0,0.0
Sausage And Rice Stuffed Acorn Squash,0.0,0.9825109839439392,0.0,0.0,0.0,0.0
Sausage And Sauerkraut,0.0,0.0,0.0,0.0,0.0,0.9528092741966248
Sausage Pasta,0.508476197719574,0.46587806940078735,0.0,0.0,0.0,0.0
Sausage Peppers Onions And Potato Bake,0.0,0.9811957478523254,0.0,0.0,0.0,0.0
Savory Buttermilk Meatloaf ,0.0,0.0,0.3179163634777069,0.0,0.0,0.6664546132087708
Scallops With Arugula Lentils And Butter Beans ,0.0,0.9731122851371765,0.0,0.0,0.0,0.0
Scott Hibbs Amazing Whisky Grilled Baby Back Ribs,0.0,0.0,0.0,0.0,0.0,0.9870443344116211
Scott Ures Clams And Garlic,0.0,0.9528225064277649,0.0,0.0,0.0,0.0
Sea Bass A La Michele,0.0,0.29863840341567993,0.0,0.6809471845626831,0.0,0.0
Sea Bass Cuban Style,0.0,0.9778720140457153,0.0,0.0,0.0,0.0
Sea Bass San Sebastian,0.0,0.9836541414260864,0.0,0.0,0.0,0.0
Seafood Lasagna Ii,0.5544919371604919,0.42924362421035767,0.0,0.0,0.0,0.0
Seafood Sausage,0.0,0.45088887214660645,0.5360351204872131,0.0,0.0,0.0
Seans Falafel And Cucumber Sauce,0.0,0.3670995235443115,0.26757100224494934,0.357129842042923,0.0,0.0
Seared Ahi Tuna Steaks,0.0,0.9528160095214844,0.0,0.0,0.0,0.0
Seared Halibut With Bacon And Bean Relish,0.0,0.9698702692985535,0.0,0.0,0.0,0.0
Seared Scallops With Corn Cream,0.0,0.9841725826263428,0.0,0.0,0.0,0.0
Seasoned Cornish Hens,0.0,0.0,0.0,0.5352461934089661,0.0,0.43026289343833923
Seasoned Swai Fish Fillet,0.0,0.8156347274780273,0.0,0.0,0.0,0.15695858001708984
Sensational Sirloin Kabobs,0.0,0.0,0.0,0.0,0.0,0.9825124144554138
Sensational Steak Sandwich,0.0676296129822731,0.24772343039512634,0.0,0.337084025144577,0.0,0.34209662675857544
Sesame Beef,0.0,0.0,0.0,0.0,0.0,0.9632304310798645
Sexy Shrimp Scampi,0.01041770726442337,0.9479090571403503,0.010418553836643696,0.010419433936476707,0.010417023673653603,0.010418185964226723
Sherry Braised Beef Short Ribs ,0.0,0.0,0.0,0.9715846180915833,0.0,0.0
Short Rib And Cauliflower Curry,0.0,0.0,0.0,0.35663434863090515,0.0,0.6307024955749512
Short Ribs Braised With Mushrooms And Tomatoes ,0.0,0.0,0.0,0.9778701066970825,0.0,0.0
Shredded Beef Enchiladas,0.0,0.0,0.65267413854599,0.0,0.0,0.3310621678829193
Shrimp And Asparagus,0.0,0.9715828895568848,0.0,0.0,0.0,0.0
Shrimp And Vegetable Couscous,0.0,0.9778704047203064,0.0,0.0,0.0,0.0
Shrimp Florentine With Zoodles,0.0,0.9811977744102478,0.0,0.0,0.0,0.0
Shrimp Francesca,0.47782978415489197,0.4965227544307709,0.0,0.0,0.0,0.0
Shrimp Lemon Pepper Linguini,0.0,0.975724995136261,0.0,0.0,0.0,0.0
Shrimp Linguine,0.0,0.9698722958564758,0.0,0.0,0.0,0.0
Shrimp Po Boys,0.0,0.0,0.9841717481613159,0.0,0.0,0.0
Shrimp Scampi Bake,0.0,0.717145562171936,0.0,0.25343576073646545,0.0,0.0
Shrimp Scampi With Pasta,0.0,0.9812009930610657,0.0,0.0,0.0,0.0
Sicilian Christmas Pizza Sfincione,0.5048269033432007,0.48658666014671326,0.0,0.0,0.0,0.0
Simple Bbq Ribs,0.0,0.0,0.0,0.0,0.0,0.9528211355209351
Simple Beef Pot Roast,0.0,0.0,0.0,0.9632263779640198,0.0,0.0
Simple Broiled Haddock,0.0,0.0,0.0,0.9657424688339233,0.0,0.0
Simple Carnitas,0.0,0.0,0.0,0.9603102803230286,0.0,0.0
Simple Country Ribs,0.011629367247223854,0.011630219407379627,0.01163015328347683,0.011631459929049015,0.011628642678260803,0.9418501853942871
Simple Garlic Shrimp,0.0,0.9778717160224915,0.0,0.0,0.0,0.0
Simple Grilled Lamb Chops,0.0,0.95281982421875,0.0,0.0,0.0,0.0
Simple Hamburger Stroganoff,0.0,0.0,0.96987384557724,0.0,0.0,0.0
Simple Savory Pork Roast,0.010417481884360313,0.010418332181870937,0.01041786652058363,0.9479109644889832,0.010417030192911625,0.010418270714581013
Simple Spinach Lasagna,0.9804637432098389,0.0,0.0,0.0,0.0,0.0
Simply The Easiest Beef Brisket,0.0,0.0,0.0,0.0,0.0,0.9603058695793152
Simply Traditional Lasagna,0.8670450448989868,0.11791269481182098,0.0,0.0,0.0,0.0
Skillet Pork Chops With Potatoes And Onion,0.0,0.0,0.6661342978477478,0.0,0.0,0.31112992763519287
Slammin Salmon,0.0,0.0,0.0,0.0,0.0,0.9804646372795105
Slider Style Mini Burgers ,0.0,0.0,0.9528210759162903,0.0,0.0,0.0
Sloppy Joes Ii,0.0,0.0,0.0,0.0,0.0,0.9679428935050964
Slovak Stuffed Cabbage,0.0,0.0,0.4013969898223877,0.0,0.0,0.5800787806510925
Slow Braised Beef And Cherry Tomato Sauce,0.0,0.9804605841636658,0.0,0.0,0.0,0.0
Slow Cooked Corned Beef For Sandwiches,0.0,0.0,0.0,0.2849699854850769,0.6772857904434204,0.0
Slow Cooker Apple Cider Braised Pork,0.0,0.0,0.0,0.9818798899650574,0.0,0.0
Slow Cooker Barbecue Ribs,0.0,0.0,0.0,0.0,0.0,0.9698737263679504
Slow Cooker Barbeque,0.010418007150292397,0.010418402962386608,0.010418717749416828,0.010420297272503376,0.010417348705232143,0.9479072093963623
Slow Cooker Carolina Bbq,0.0,0.0,0.0,0.0,0.0,0.9744849801063538
Slow Cooker Chile Verde,0.0,0.0,0.0,0.9568861722946167,0.0,0.0
Slow Cooker Corned Beef And Cabbage ,0.0,0.0,0.0,0.0,0.9632278680801392,0.0
Slow Cooker Ham,0.015153968706727028,0.015153899788856506,0.015154150314629078,0.015154697000980377,0.015154549852013588,0.9242287278175354
Slow Cooker Italian Beef,0.011630190536379814,0.011629250831902027,0.9418517351150513,0.011630750261247158,0.011628941632807255,0.011629161424934864
Slow Cooker Italian Beef For Sandwiches,0.0,0.2078002691268921,0.30401673913002014,0.4701062738895416,0.0,0.0
Slow Cooker Pinto Beans,0.0,0.0,0.0,0.9744848608970642,0.0,0.0
Slow Cooker Pork Roast,0.0,0.0,0.18937687575817108,0.7832192778587341,0.0,0.0
Slow Cooker Posole,0.0,0.0,0.0,0.9731113910675049,0.0,0.0
Slow Cooker Pot Roast,0.0,0.0,0.96987384557724,0.0,0.0,0.0
Slow Cooker Pulled Pork,0.013159013353288174,0.013158698566257954,0.013159366324543953,0.0131611879914999,0.013159692287445068,0.9342020750045776
Slow Cooker Red Curry Beef Pot Roast,0.0,0.0,0.0,0.15920783579349518,0.0,0.8320179581642151
Slow Cooker Texas Pulled Pork,0.0,0.0,0.0,0.3282036781311035,0.0,0.6573016047477722
Slow Cooker Turkey Breast,0.015153871849179268,0.015153549611568451,0.015155837871134281,0.4457250237464905,0.4936559796333313,0.015155726112425327
Smoked Turkey And Spring Pea Fettuccine,0.0,0.9788089394569397,0.0,0.0,0.0,0.0
Smokey Chipotle Meatloaf,0.0,0.0,0.0,0.0,0.0,0.9818807244300842
Smoky Grilled Pork Chops,0.0,0.0,0.0,0.0,0.0,0.9679427742958069
Smothered Beef Short Ribs,0.0,0.0,0.0,0.9744836091995239,0.0,0.0
So Simple Beef Stroganoff,0.0,0.0,0.9632295966148376,0.0,0.0,0.0
Soft Mahi Mahi Tacos With Ginger Lime Dressing,0.0,0.0,0.0,0.8569026589393616,0.0,0.1274673342704773
Sorta Blackened Chile Rubbed Pork,0.0,0.0,0.0,0.9632290005683899,0.0,0.0
Sous Vide Duck Breast,0.010417530313134193,0.010418606922030449,0.010418228805065155,0.9479098320007324,0.010417347773909569,0.01041838712990284
Sous Vide New York Strip Steak,0.0,0.0,0.0,0.9818805456161499,0.0,0.0
Southern Grilled Barbecued Ribs,0.0,0.0,0.0,0.0,0.0,0.9768477082252502
Souvlaki,0.0,0.34725987911224365,0.0,0.0,0.0,0.6270940899848938
Soy Ginger Salmon,0.0,0.14177681505680084,0.0,0.0,0.0,0.8325790166854858
Spaghetti Aglio E Olio,0.08901368826627731,0.8853415250778198,0.0,0.0,0.0,0.0
Spaghetti Squash Casserole In The Shell,0.3245808780193329,0.4150838851928711,0.24225899577140808,0.0,0.0,0.0
Spaghetti Squash Pad Thai,0.0,0.0,0.0,0.28366798162460327,0.0,0.7067136764526367
Spaghetti With Clam Sauce ,0.28643226623535156,0.6931556463241577,0.0,0.0,0.0,0.0
Spanakopita Greek Spinach Pie,0.7981363534927368,0.18035387992858887,0.0,0.0,0.0,0.0
Spanish Octopus,0.0,0.9825142025947571,0.0,0.0,0.0,0.0
Spicy Chicken Noodles,0.0,0.0,0.0,0.2556264400482178,0.0,0.7351975440979004
Spicy Chipotle Turkey Burgers,0.18022166192531586,0.0,0.0,0.0,0.0,0.7970459461212158
Spicy Crispy Beef,0.0,0.0,0.0,0.0,0.0,0.9831052422523499
Spicy Eggplant,0.0,0.0,0.0,0.0,0.0,0.9788098931312561
Spicy Grilled Shrimp,0.0,0.9632309079170227,0.0,0.0,0.0,0.0
Spicy Pork And Vegetable Tofu,0.0,0.0,0.0,0.0,0.0,0.984659731388092
Spicy Salmon With Caramelized Onions,0.0,0.0,0.0,0.697108805179596,0.0,0.2824793756008148
Spicy Shrimp And Grits,0.0,0.1597563922405243,0.8252025246620178,0.0,0.0,0.0
Spicy Shrimp Creole,0.0,0.27200791239738464,0.0,0.3349127769470215,0.0,0.38036447763442993
Spicy Vegan Potato Curry,0.0,0.0,0.0,0.21116209030151367,0.0,0.7711328864097595
Spinach And Feta Pita Bake,0.9757229089736938,0.0,0.0,0.0,0.0,0.0
Spinach And Feta Turkey Burgers,0.9342008829116821,0.013159588910639286,0.013160201720893383,0.013160220347344875,0.013159632682800293,0.01315945666283369
Spinach Cheese Manicotti,0.9757236838340759,0.0,0.0,0.0,0.0,0.0
Spinach Lasagna Ii,0.9715873003005981,0.0,0.0,0.0,0.0,0.0
Spinach Lasagna Iii,0.9796705842018127,0.0,0.0,0.0,0.0,0.0
Spinach Tomato Tortellini,0.7433367371559143,0.0,0.2325616478919983,0.0,0.0,0.0
Spoiled Baby Back Ribs,0.0,0.0,0.0,0.0,0.0,0.9632319808006287
Squasage Sausage Stuffed Squash,0.9603074193000793,0.0,0.0,0.0,0.0,0.0
Steak On A Stick,0.0,0.0,0.0,0.0,0.0,0.9757211208343506
Steamed Lobster Tails,0.021742364391684532,0.021746087819337845,0.021745240315794945,0.891280472278595,0.02174343727529049,0.021742364391684532
